Id,ActivityDate,TotalDistance,Calories
1503960366,4/12/2016,8.5,1985
1503960366,4/13/2016,6.96999979019165,1797
1503960366,4/14/2016,6.73999977111816,1776
1503960366,4/15/2016,6.28000020980835,1745
1503960366,4/16/2016,8.15999984741211,1863
1503960366,4/17/2016,6.48000001907349,1728
1503960366,4/18/2016,8.59000015258789,1921
1503960366,4/19/2016,9.88000011444092,2035
1503960366,4/20/2016,6.67999982833862,1786
1503960366,4/21/2016,6.34000015258789,1775
1503960366,4/22/2016,8.13000011444092,1827
1503960366,4/23/2016,9.03999996185303,1949
1503960366,4/24/2016,6.40999984741211,1788
1503960366,4/25/2016,9.80000019073486,2013
1503960366,4/26/2016,8.78999996185303,1970
1503960366,4/27/2016,12.210000038147,2159
1503960366,4/28/2016,8.52999973297119,1898
1503960366,4/29/2016,7.15000009536743,1837
1503960366,4/30/2016,9.25,1947
1503960366,5/1/2016,6.80999994277954,1820
1503960366,5/2/2016,9.71000003814697,2004
1503960366,5/3/2016,9.65999984741211,1990
1503960366,5/4/2016,7.15000009536743,1819
1503960366,5/5/2016,8.89999961853027,1959
1503960366,5/6/2016,8.02999973297119,1896
1503960366,5/7/2016,7.71000003814697,1821
1503960366,5/8/2016,6.57999992370605,1740
1503960366,5/9/2016,7.71999979019165,1819
1503960366,5/10/2016,7.76999998092651,1859
1503960366,5/11/2016,8.13000011444092,1783
1503960366,5/12/2016,0,0
1624580081,4/12/2016,5.30999994277954,1432
1624580081,4/13/2016,4.55000019073486,1411
1624580081,4/14/2016,5.92000007629395,1572
1624580081,4/15/2016,0.980000019073486,1344
1624580081,4/16/2016,3.49000000953674,1463
1624580081,4/17/2016,4.05999994277954,1554
1624580081,4/18/2016,7.40999984741211,1604
1624580081,4/19/2016,1.89999997615814,1435
1624580081,4/20/2016,3.23000001907349,1446
1624580081,4/21/2016,4.13000011444092,1467
1624580081,4/22/2016,2.61999988555908,1470
1624580081,4/23/2016,5.55000019073486,1562
1624580081,4/24/2016,3.95000004768372,1617
1624580081,4/25/2016,4.21999979019165,1492
1624580081,4/26/2016,1.8400000333786,1402
1624580081,4/27/2016,5.44000005722046,1670
1624580081,4/28/2016,1.78999996185303,1401
1624580081,4/29/2016,1.54999995231628,1404
1624580081,4/30/2016,4.30000019073486,1655
1624580081,5/1/2016,28.0300006866455,2690
1624580081,5/2/2016,4.92999982833862,1497
1624580081,5/3/2016,1.37000000476837,1334
1624580081,5/4/2016,1.42999994754791,1368
1624580081,5/5/2016,1.61000001430511,1370
1624580081,5/6/2016,1.12000000476837,1341
1624580081,5/7/2016,1.37000000476837,1474
1624580081,5/8/2016,2.23000001907349,1427
1624580081,5/9/2016,1.12999999523163,1328
1624580081,5/10/2016,1.92999994754791,1393
1624580081,5/11/2016,2.03999996185303,1359
1624580081,5/12/2016,1.92999994754791,1002
1644430081,4/12/2016,7.76999998092651,3199
1644430081,4/13/2016,5.82000017166138,2902
1644430081,4/14/2016,8.02000045776367,3226
1644430081,4/15/2016,3.82999992370605,2750
1644430081,4/16/2016,11.1199998855591,3493
1644430081,4/17/2016,6.36999988555908,3011
1644430081,4/18/2016,5.19000005722046,2806
1644430081,4/19/2016,8.18000030517578,3300
1644430081,4/20/2016,1.76999998092651,2430
1644430081,4/21/2016,0.889999985694885,2140
1644430081,4/22/2016,2.67000007629395,2344
1644430081,4/23/2016,4.82999992370605,2677
1644430081,4/24/2016,2.41000008583069,2413
1644430081,4/25/2016,2.59999990463257,2497
1644430081,4/26/2016,7.21000003814697,3123
1644430081,4/27/2016,2.20000004768372,2489
1644430081,4/28/2016,6.84000015258789,3108
1644430081,4/29/2016,2.30999994277954,2498
1644430081,4/30/2016,13.2399997711182,3846
1644430081,5/1/2016,4.46000003814697,2696
1644430081,5/2/2016,2.73000001907349,2580
1644430081,5/3/2016,9.34000015258789,3324
1644430081,5/4/2016,1.67999994754791,2222
1644430081,5/5/2016,3.19000005722046,2463
1644430081,5/6/2016,7.11999988555908,3328
1644430081,5/7/2016,9.72000026702881,3404
1644430081,5/8/2016,4.8899998664856,2987
1644430081,5/9/2016,4.82999992370605,3008
1644430081,5/10/2016,6.65999984741211,2799
1644430081,5/11/2016,0.970000028610229,1276
1844505072,4/12/2016,4.42999982833862,2030
1844505072,4/13/2016,3.25999999046326,1860
1844505072,4/14/2016,5.25,2130
1844505072,4/15/2016,2.53999996185303,1725
1844505072,4/16/2016,2.25999999046326,1657
1844505072,4/17/2016,2.99000000953674,1793
1844505072,4/18/2016,3.03999996185303,1814
1844505072,4/19/2016,0.129999995231628,1366
1844505072,4/20/2016,0.00999999977648258,1349
1844505072,4/21/2016,5.32000017166138,2062
1844505072,4/22/2016,3.54999995231628,1827
1844505072,4/23/2016,2.35999989509583,1645
1844505072,4/24/2016,0,1347
1844505072,4/25/2016,0,1347
1844505072,4/26/2016,0,1347
1844505072,4/27/2016,0,1348
1844505072,4/28/2016,4.57000017166138,1992
1844505072,4/29/2016,3.25,1856
1844505072,4/30/2016,2.67000007629395,1763
1844505072,5/1/2016,1.70000004768372,1541
1844505072,5/2/2016,0,1348
1844505072,5/3/2016,2.6800000667572,1742
1844505072,5/4/2016,1.37000000476837,1549
1844505072,5/5/2016,1.48000001907349,1589
1844505072,5/6/2016,0.0299999993294477,1351
1844505072,5/7/2016,0,1347
1844505072,5/8/2016,0,1347
1844505072,5/9/2016,0,1347
1844505072,5/10/2016,0,1347
1844505072,5/11/2016,0,1347
1844505072,5/12/2016,0,665
1927972279,4/12/2016,0.469999998807907,2220
1927972279,4/13/2016,0.25,2151
1927972279,4/14/2016,1.5,2383
1927972279,4/15/2016,0.680000007152557,2221
1927972279,4/16/2016,0,2064
1927972279,4/17/2016,0,2063
1927972279,4/18/2016,0.170000001788139,2111
1927972279,4/19/2016,0,2063
1927972279,4/20/2016,0,2063
1927972279,4/21/2016,0,2064
1927972279,4/22/2016,0.100000001490116,2093
1927972279,4/23/2016,2.03999996185303,2499
1927972279,4/24/2016,1.45000004768372,2324
1927972279,4/25/2016,0.109999999403954,2100
1927972279,4/26/2016,2.59999990463257,2638
1927972279,4/27/2016,0,2063
1927972279,4/28/2016,1.1599999666214,2351
1927972279,4/29/2016,0,2063
1927972279,4/30/2016,0,2064
1927972279,5/1/2016,1.87000000476837,2411
1927972279,5/2/2016,2.61999988555908,2505
1927972279,5/3/2016,0.920000016689301,2195
1927972279,5/4/2016,1.24000000953674,2338
1927972279,5/5/2016,0,2063
1927972279,5/6/2016,1.45000004768372,2383
1927972279,5/7/2016,1.03999996185303,2229
1927972279,5/8/2016,0,2063
1927972279,5/9/2016,0,2063
1927972279,5/10/2016,0,2063
1927972279,5/11/2016,0,2063
1927972279,5/12/2016,0,1383
2022484408,4/12/2016,8.34000015258789,2390
2022484408,4/13/2016,8.5,2601
2022484408,4/14/2016,7.5,2312
2022484408,4/15/2016,8.02999973297119,2525
2022484408,4/16/2016,7.09000015258789,2177
2022484408,4/17/2016,11.3999996185303,2782
2022484408,4/18/2016,10.0699996948242,2770
2022484408,4/19/2016,8.52999973297119,2489
2022484408,4/20/2016,10.6700000762939,2897
2022484408,4/21/2016,8.73999977111816,3158
2022484408,4/22/2016,9.32999992370605,2638
2022484408,4/23/2016,4.21000003814697,2069
2022484408,4/24/2016,10.2799997329712,2529
2022484408,4/25/2016,8.01000022888184,2470
2022484408,4/26/2016,7.19000005722046,2793
2022484408,4/27/2016,7.13000011444092,2463
2022484408,4/28/2016,7.11999988555908,2296
2022484408,4/29/2016,7.19000005722046,2611
2022484408,4/30/2016,12.9099998474121,2732
2022484408,5/1/2016,7.40000009536743,2380
2022484408,5/2/2016,7.28999996185303,2473
2022484408,5/3/2016,8.73999977111816,2752
2022484408,5/4/2016,8.28999996185303,2649
2022484408,5/5/2016,8.35000038146973,2609
2022484408,5/6/2016,7.17999982833862,2498
2022484408,5/7/2016,4.71000003814697,1995
2022484408,5/8/2016,2.30999994277954,1848
2022484408,5/9/2016,9.39000034332275,2709
2022484408,5/10/2016,8.97999954223633,2797
2022484408,5/11/2016,9.31999969482422,2544
2022484408,5/12/2016,6.40999984741211,1853
2026352035,4/12/2016,2.74000000953674,1459
2026352035,4/13/2016,3.09999990463257,1521
2026352035,4/14/2016,2.0699999332428,1431
2026352035,4/15/2016,2.36999988555908,1444
2026352035,4/16/2016,1.58000004291534,1373
2026352035,4/17/2016,0.519999980926514,1214
2026352035,4/18/2016,2.05999994277954,1419
2026352035,4/19/2016,1.5,1356
2026352035,4/20/2016,4.48000001907349,1667
2026352035,4/21/2016,1.52999997138977,1370
2026352035,4/22/2016,1.80999994277954,1399
2026352035,4/23/2016,7.71000003814697,1916
2026352035,4/24/2016,2.16000008583069,1401
2026352035,4/25/2016,3.73000001907349,1576
